Keyword,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49
AI for engineers,0.20457676197690336,0.012461564905221413,0.26940358309092255,0.7805766054147382,-0.15506005670067993,-0.00950276967890089,0.055597899013431665,-0.010786284302420564,-0.016859268896802566,0.019497467922013647,0.018036630717493504,-0.00528492942583584,0.016350667460849306,0.045889192097257635,-0.1537762356813099,0.0882671260030809,-0.01580265324914784,0.06168061514589888,0.008842137706762494,0.012221345131776279,-0.003989000173727687,0.030337685091750048,-0.049338533741793526,-0.06299568298151778,0.11546721823832667,0.04028530196050535,-0.06434146384308213,0.04745900234996778,-0.07709045099419326,0.1474422404673763,-0.043742664828919996,0.02900261622653996,-0.004738334725060035,0.011259084984487718,-0.021710397783766332,-0.03437839459559866,-0.17260504170145086,0.0647302621094676,-0.06556487170661023,-0.15280790126081778,-0.16332337813605471,0.058310219130994205,0.06153804212812812,0.015862652384673336,0.15904359607830137,0.01759514152030636,0.031574835120120374,-0.1466009976824039,-0.021040572146422666,-0.06675430624134868
learn how to program ai,0.06866863519669425,0.019112689100763268,0.010237864669340463,0.025129804907344216,0.024683553507007197,-0.014071310967583163,0.01998982578833388,0.012147770049493663,-0.00361078984731083,-0.0011364869016810611,0.0017246055306905134,0.2452463483634387,-0.03706948136563544,-0.042066081226039824,0.14218437610449552,0.34196277039364137,0.01666200467784471,0.031632940771914135,-0.026235329407520054,0.012415308530222845,-0.041648784216496496,-0.050076020676252254,0.004567245933226901,-0.05127440883889675,0.037254985510302395,-0.020060436139109013,-0.00036996455704961837,-0.38925237794690254,-0.10436709994644082,0.07770210547734605,0.09990411605854417,-0.08807000670064385,0.3215686654528683,0.37334754464222164,-0.11581440664654043,-0.18990196345916802,0.2792514715377801,0.2366726111585091,-0.0033675708725522677,-0.006452557489564999,0.040853454011025914,-0.23250541188302862,-0.01827913701984969,-0.09746876100075574,0.03235063353526249,-0.24759963460195408,0.14610589337186808,-0.03671618928279336,0.08564742329940513,-0.10542922799629871
generative ai course,0.8445133076111162,-0.2565393714597174,-0.2606809479841734,-0.08706414647488465,-0.25650360148298246,0.07744197370350814,-0.08210348834015582,-0.013063689755899404,-0.03182161139945698,-0.06156336378786107,-0.04978129760187415,-0.01724099432113234,-0.042499007526639716,0.027748945726769874,-0.002111876280287027,-0.06974127128972883,-0.13375084442315635,-0.062022651191002726,-0.026722055033201245,0.016192545593684216,0.059232752313776324,-0.0003959995716203119,0.014842048864794706,-0.057159985670275366,0.01513837485714433,0.014800596662444723,-0.023626186865474644,-0.004392989900524423,-0.0021256688004532595,0.026132004159289436,0.044305784503220556,-0.02792937690322257,-0.024150730743968386,0.0032570063300812867,-0.04844612038118195,0.010816065630737465,0.02267220132775325,0.031118827099685522,0.07176670642466788,0.06506874097634821,0.020051465139095493,0.00742324614232962,0.006954753067417878,0.015350953501401633,3.1554192955831986e-05,-0.007201555526211629,0.046248652774917104,-0.008595804464072909,-0.023915414056193074,-0.007566747752873915
courses on artificial intelligence,0.19109744464218137,0.5794442054294451,0.17300081075701482,-0.15061632290312713,-0.06027159214833243,-0.16281945513061877,0.044711301841225806,-0.06688170249944254,0.26471835476504846,0.16655421984580077,0.11804802960539226,-0.32947873468165195,-0.18002493492086988,-0.007955642463986865,0.09093862463164115,0.1091472610091377,-0.05354865370881749,0.002935093771509081,-0.10718644324145592,0.0035692776090696515,-0.009584445264722536,-0.07662570366995103,0.0909397566310896,-0.015640746409885085,0.016465197806010353,-0.005114835365386766,-0.07339968922779852,0.0502273463525507,-0.09460561811856721,0.09345493268353787,0.21806368225690922,0.17401780136721715,-0.16088241959952396,0.041704991220365834,-0.18629448620992364,-0.025210959121442108,-0.020587988861019837,0.05868596975237089,0.1662766225957872,0.00428698795298497,-0.10003611857286551,0.0222168957514777,0.006277295119571427,-0.07232957893040183,-0.001324332943689959,0.0477879923410742,-0.12850605355444078,-0.01744944207705957,0.05752061226406883,-0.01643819517917173
artificial intelligence training,0.12991915876994237,0.673152165552928,-0.09245110818253575,-0.032281663077391325,-0.07804682641312082,-0.08254587006937035,0.08037258968954225,-0.04950710433408891,-0.02383805919700087,0.004628486379162761,-0.013117646654390544,0.08112006597482403,0.055338653673600566,0.08827965377807082,0.015296728209017429,-0.07697285188495705,-0.023577542651481254,-0.19334949053194664,-0.04566834235458582,-0.02125307644505224,0.08999752097905896,0.05219405660706904,0.09498980801052416,0.15864009552095829,0.24554820306431988,0.2256757708067703,0.43849454751936345,-0.050785562981463916,-0.14132658838777729,0.0420794399636918,0.08865709706432764,0.08565002249417385,-0.0471654616015688,-0.0675020764840741,0.04677878953518682,-0.016434061387290238,-0.02076930774909445,0.0409742661406432,0.05600414292670112,0.018604076227868246,0.07245194684923774,-0.06906799174780874,-0.006038603430067215,0.002902883287309496,-0.03235744468874251,0.09533816286709983,-0.04585826525683545,-0.0008901726043390892,-0.012322265640162462,0.09179204926761428
ai generated courses,0.1741829783640378,0.0031959168361339932,0.33164234493603195,-0.06418037483680182,0.1147498616755892,-0.1247136233916327,-0.05874826719679891,0.0203283790305986,-0.06531807142976445,-0.028688238699253882,0.06760444688433644,-0.07738692886320174,-0.09106185562344368,0.08819187901734794,0.07636683103439698,0.047327908516674566,-0.057214249120941044,-0.039577713167847195,-0.0963942686841886,-0.0015550938732377762,0.00855987839668529,-0.10029547938338357,0.1628561794730642,0.07558543619541366,-0.08686309524110267,0.03270331276874464,-0.025621970525002362,0.07309345805554017,-0.17525220248039272,0.020353929731087603,0.1338954638324267,0.08387943896277154,-0.1569649438769176,0.1179972146527679,-0.2234556992851351,-0.010984417052972413,0.02797817011131592,-0.10290428525156022,-0.04913831468222161,-0.4001259033146286,0.08467686527655549,-0.004280723983676171,0.03577343576979179,0.3850003663616359,-0.19982384528465133,0.2702183971326801,0.3089159550149669,-0.06465001535545245,0.0310136489235603,-0.15247196234222343
courses about ai,0.13372805974208754,0.002455233525146959,0.25464518523386953,-0.04927013646664827,0.08811521101621568,-0.09594954418035323,-0.04490633996789186,0.015538692435507788,-0.05025763827930441,-0.02204758567361257,0.05431062799486378,-0.06288033563070324,-0.07245999848141861,0.06803992372185028,0.05727448297099129,0.038924862853662756,-0.04340084214352894,-0.03570620648219928,-0.0778903165056432,0.007910140614999655,0.010986920251077554,-0.07352443075091523,0.11693543955878564,0.06523263311636071,-0.048912959973724676,0.02265466027733225,-0.04123776253147227,0.09424605030763664,-0.1665468659033447,0.03497926885146188,0.083291018328266,0.053981430312444525,-0.11730198200162555,0.1536989675455899,-0.06037981513680425,0.026731444519623265,0.034436177422400904,-0.12818577192157257,-0.04489092533070398,-0.19239703100900088,0.05920601234504205,-0.040791089094696,-0.024279172609728183,-0.008715911784112544,0.05847431275295691,-0.10736572681731746,0.784061297656518,0.15874206409795383,-0.15407815427976518,-0.055759224090550986
AI for business,0.1876636151979826,-0.004094474949524282,0.24592439645602462,0.7832585674020301,-0.20135302524892476,0.011381220343683511,0.10265126741910198,-0.047268657704128476,-0.023535120776208215,0.016372140099005287,-0.07975834966067483,-0.03734459520296098,0.020241585108597786,-0.21557343235372986,0.36773701338140824,-0.09350432458107066,0.06579851022191412,-0.036669089582231425,0.009504593591221657,-0.060292256193415085,-0.038435351307610235,-0.029842952338754794,0.047732733078044765,0.05714997385791709,-0.048707882002159524,-0.017878924133822843,0.018144392496405953,0.020799048138317955,0.04178666932122977,-0.019020709048851708,0.008329471199855863,0.03536282169509242,-0.003676806552173578,0.016019468466214274,-0.0037046350541995367,-0.0008310237884904801,-0.023348629996952548,0.016884544459538617,-0.014924390319407264,-0.026292257796741353,-0.09664954349863791,0.03509420082425682,0.005783014575720689,0.002613062369495569,0.0009363157615947414,0.01277396075957371,-0.01683855100386162,-0.000473229304188283,-0.018978624820826195,0.016489764830885517
ai for enterprise,0.13434786256713682,0.048830597048330635,0.17100118661661104,0.5243803136117352,-0.11390232724140283,-0.015737670223752713,0.0499986171375766,-0.017328444737392697,-0.005224425539275459,0.005269253643430948,-0.004848220126991929,0.015023910911312076,-0.005789832923235886,0.05134713476644506,-0.13106563094821347,0.03259926760933584,-0.024972667694409246,0.02690546382017012,0.01153161421405094,0.017891493119015275,0.02290341504187081,0.04677574249812074,-0.06432970403503924,-0.06081722671556679,0.192269367820711,0.07486805978821644,-0.15352068298320762,0.13632400706407719,-0.3220742084022524,0.5191571138291482,-0.3366518694670534,-0.09125872361227237,0.01505616939327566,-0.02643755627007122,-0.010852167575942782,0.11493607385134497,0.04178135612051832,0.05312192948330709,-0.06722189946510419,-0.02126213119757006,-0.10011673768477698,0.08165727971322172,-0.007352355133536314,-0.010487930338305931,0.010207928365104379,-0.06670463196394895,-0.008678374579903581,-0.011563299813997596,-0.01256367307349069,-0.02347128459905692
best ai classes online,0.18739752067701915,0.09020432115398534,0.27142460569112814,-0.10019005174054206,0.012916302722687567,0.03242627145251836,-0.20951359888828586,0.20251601992055943,-0.012225968553772943,-0.08445242017962787,-0.08662051017529479,0.12784710709368385,0.3103715540910486,-0.30674291817516114,-0.08252121033195395,-0.013224405171647309,0.12880368410661788,0.3506333573241177,0.13414856808259806,0.014426714117763681,-0.04710698686269166,0.039832274520861646,-0.1697507739062595,0.010327127649022005,0.051615691802800005,-0.010952005920879151,0.08042082595328191,-0.08186716042629034,0.15385466202923637,0.1418068410018351,-0.055052049692494935,0.1601666780014074,-0.04034442372358251,-0.08352882860579486,0.20808906992470225,-0.0718259694983522,0.017117305106052756,0.16210922720483006,0.3781745298647169,0.030453669375747634,-0.14263669378289207,0.10032391712561507,0.04817423335960089,0.01717592051238513,0.05635636298594002,0.012117650430955406,0.11685562413271224,-0.01438917330256107,0.03480348435894882,-0.022043354357069278
artificial intelligence workshop,0.1374630693062543,0.8124676073638233,-0.12892606163401935,-0.02303196296292162,-0.08351549556898683,-0.08180444270835913,0.09426963909860796,-0.061331325947011,0.027394562121750673,-0.037806573280430605,-0.06942826182721223,0.09204351038967051,-0.06322069151122842,0.07611007088778728,0.007672346999176292,-0.11263381545207624,-0.0319531720701297,-0.06711331449503133,0.03948918158791515,0.019390443934623452,0.08253466081695522,0.008679808621979875,0.04346872890748667,0.037843876230900526,0.049988530422407126,0.03557574395485042,-0.06583225819783224,0.03154370979819255,-0.03908914373167542,0.019865779884493145,0.08569265949304147,-0.019673137664811748,-0.026878496817672334,0.09583890742698241,-0.03281168235466907,0.009890086692365548,0.04325920095412432,-0.03560108041975161,0.18416445130937975,0.15518189390477993,0.08064037122639602,-0.09371457817467331,0.015444697497101393,0.05395687958337581,-0.10135389039837975,0.22897800715556046,-0.018633409579883076,0.1109424085505278,-0.1498547267307389,0.12099882027235925
python and ai course,0.3523905309908648,-0.07205665914388613,-0.1937132418041167,0.03916142435725167,-0.102545100622578,-0.028011509113297944,-0.4479699933898547,0.1535615903248626,-0.19326567599675332,0.2504852038520463,-0.09087991087763415,-0.020480770162490735,-0.049537131930429405,0.0675744855354363,0.0626015427783876,-0.04117705666749836,-0.19461560594985158,-0.12254464017212702,-0.13574640856773884,0.07735623006566557,0.13019039479627353,0.03298377131145593,0.040374982602943185,-0.21700294715223348,-0.05886760160072612,-0.028210733483081743,-0.12054611126554347,-0.06550082688869036,0.04632481446431052,-0.0789263173872239,-0.185853439018794,0.015143902966904302,-0.18745329943280198,0.035544323473809335,0.04975829667823506,0.01202516724847889,0.13265753832826357,0.04705244718475751,0.2915306447723615,-0.020564432547912345,-0.09150734838793523,-0.05714226603066812,-0.020851549010184992,0.07590701641398712,-0.004213107247756063,-0.29451667986331914,-0.04212618925399689,-0.06246525239168493,0.09892731838337258,-0.003078925641651804
graduate certificate artificial intelligence,0.15374121654242534,0.6478013469251066,-0.1682227091981562,0.025982207731700846,0.1029900359332203,-0.22225947162816356,0.28013743807826047,0.24402625660574997,0.08368604702495248,0.0069526522891706286,-0.06797615695924046,0.09506328871505065,-0.04264092005178008,-0.012003761869559504,-0.03640392381456065,-0.18017700056791247,-0.08627304385332704,-0.06366673195727793,0.017422562767358145,0.029296720626987495,0.0526253328562775,-0.011558076364865607,0.03886450260246358,0.024651114195015988,0.05338002848313516,0.019006860923136852,-0.036610897295830426,0.037384035545211865,0.0026861316446424315,-0.04785444584172022,0.024249316053152475,-0.07216020866952663,-0.06391630051820088,-0.007494978755217833,-0.13374796994284835,-0.04937795545544757,0.04259374689504343,-0.08343480464575256,0.28815908475075785,0.04596637116849027,-0.056872511785229035,-0.2588400205877223,0.03773969753780313,-0.04245555190670085,-0.0005910269154803916,0.10558081460435714,0.1036726981301493,0.04460723526121093,0.027852408340860477,0.15816703827939638
generative ai course stanford,0.731918652093106,-0.19870167139983824,-0.30980291341617455,-0.07555612288225577,-0.261383670065211,-0.008462749899503333,-0.1143135264116125,0.14692550568642918,-0.1142352754689887,-0.17289083123030893,-0.1105963257200252,-0.10538544946103566,-0.19064023252101878,0.13707319922666364,0.05449349761331128,0.10729157200238433,0.18092776715208203,-0.058126014271745664,-0.014743355431439184,-0.007043116638529088,-0.028527881319159492,0.07001972989750388,-0.0003258450200449792,-0.0046791323534164245,0.06011858563735628,-0.04495053715361743,-0.028030329510078205,0.10170898682178901,-0.000703540928677179,0.028442383449297764,0.020993870105488702,0.04045721479158934,-0.016419340292049125,-0.04311060518614339,0.03159764259775211,-0.06906205334767236,-0.051833463045557276,-0.0291566982305642,0.004857775523864647,0.05624515892711208,0.0037760529357328382,0.03994653036376832,0.005601981172732184,0.015408244249540794,0.005947355364130593,0.05329621563080497,0.05361776797302824,0.011249497798934518,0.005448229402803785,0.0030048258661129813
generative ai course online,0.7584072188709733,-0.14611487150680524,-0.17876484861441536,-0.1420587959025935,-0.26778608690005057,-0.04890520714946961,-0.06117125092563515,-0.029256381321770213,-0.29614312343207344,-0.11196165529410737,0.003467620297280281,-0.047139428265033353,0.09789082553907666,-0.11616217695852911,-0.03960920576775492,-0.048540024312523807,-0.14211750436033346,0.03515498171510677,0.020859533286077103,0.004750808459666538,0.021643970069960376,-0.036312042133633704,-0.03960281402038608,-0.13505600092053824,0.04556467121498375,0.00945081009193677,-0.012580839123850855,-0.07047261054325502,0.11755423288147392,0.06126065992989568,0.037115640433584465,-0.03128910319967646,-0.031684519234655546,-0.054796574470590546,-0.04807955190501287,0.022357620289945007,0.012457177127715394,0.08591575924882099,0.08389030642240776,0.09973659292894865,-0.006754330770966338,0.0439493472082383,0.014576131896430127,0.011284363194584495,0.0007935082450063077,-0.1176676600365614,0.088988877346951,-0.037886813540019985,0.038232448020512,-0.11889731848883671
ai courses for executives,0.21148079970096,0.019736359637413717,0.5272472767241233,0.26314949442036606,0.05579234256359712,-0.1759497038358718,-0.09591395532719439,-0.02268118076655842,0.02239956472082614,-0.13637564609657618,0.01571612630588871,0.02034740103334229,-0.2021048128116473,0.2809665485167814,-0.23162954481565898,-0.008817559633926433,-0.05421030505673763,-0.2303853733817133,-0.11314796250284744,0.05836175191820541,0.01182929642313912,-0.22577657620255284,-0.4291581921184408,0.003206638023586696,0.010190616449268566,-0.12053443093062839,0.05800811552540719,-0.05519030404848408,0.08130982331564846,-0.11709648397576454,0.07283926794426217,0.035778413658906744,0.002316387300921591,-0.01777808787444881,0.008869194154380207,0.024901563384462987,0.03809892251504448,-0.010212764127396969,0.020511781138800277,0.051556698250581234,0.08896384731455038,-0.020578340799017207,0.002475420570336462,-0.010849151453843667,-0.016208456597121175,0.009588637940779013,0.002418130742089343,0.017849455845865694,0.00607954797328698,0.01652288150417785
generative ai fundamentals course,0.3995961073077186,-0.12492588432573089,-0.052261473660865185,-0.06984146247077025,-0.1275482526048055,0.07684957122729284,0.16811486599125225,-0.061193286465001356,0.000485893731979793,0.06564268848751896,0.053714770547774064,0.0639146102107135,0.016481042868045685,0.06862838321925685,-0.08376217739036448,-0.0472335816932615,0.026725712434772193,-0.096594512497872,0.2066537437484293,-0.03205792927897022,0.04755092245842764,0.08246894273954908,-0.06453869621025296,0.4238836073367588,-0.07300016617137875,0.15548373758591252,-0.3737437036939223,-0.3920268491231734,-0.15678624088459078,-0.11401892255469874,-0.07951128495012791,0.26991116779273966,-0.17423213449656555,-0.1105712055581125,0.025083307052187,-0.011205840926146486,0.012316041367609444,-0.0012616551600413196,-0.03566819884649206,-0.021236086498471956,0.0025988752647523984,-0.020611877646725264,-0.015505796447846382,-0.029660835668659277,0.008009641738390121,-0.05486461428128924,-0.02557509241878438,-0.0005339517735964421,0.023092418871088972,-0.008768416205762125
stanford online artificial intelligence course,0.26449929265415245,0.5736661660656737,-0.208656958255385,-0.05017882061431929,-0.1569848406813516,-0.23000966043401588,-0.0649691209855286,0.06378017972318677,-0.24945736388780698,-0.18373307541465456,0.01392177240699586,-0.032336030602065295,-0.009865226526303644,0.049598865834312805,-0.04311890554555497,0.05598321915875686,0.2684420205955914,0.047820837448033664,0.10033407710941979,-0.03146326695078328,-0.097164938931493,0.025897905476278266,-0.03890470557430764,0.1375563809297183,-0.2039070966444017,-0.06692619075122684,0.09035870239137472,0.10955621611217067,0.16933403103236533,0.012261084227989608,-0.19236115725137634,0.14500833694839105,0.07360617308952745,0.034492777462258914,-0.06589883174335434,0.005934410263815097,-0.17009152276729358,0.046128421721008644,-0.048557702490394976,0.0560657354403364,-0.09679297513016072,-0.025505557274434813,-0.012514478021205509,-0.011699964434763418,0.019079029338290462,-0.0836388877907174,0.028335355403475794,0.020565621759320956,0.1518851115635662,-0.07571744116565626
top artificial intelligence certification,0.12366903775536454,0.636507406372441,-0.055330843466473725,-0.006691773160022344,0.05335858070807963,0.29321718138306957,0.08346051894046837,0.057395444686992765,-0.07618798184622529,-0.05392497668196056,-0.02113079169445578,0.006007015655419375,-0.10851348629902115,0.07700394652412776,0.00813958079476696,-0.10334030000695339,-0.06642689765943902,-0.13688806940073273,-0.004951464277702786,0.009954054274499625,0.06857483095525725,0.012582831701437541,0.06781153111813609,-0.040469185173693384,0.057515850627213615,0.0020238024370212836,-0.14410884801397614,0.0298145857691444,-0.1054401212579154,-0.23120536734129626,0.2324997723934598,-0.22289395271144552,0.1049031520538737,-0.12235729799286621,0.23418443231523603,0.01751986689958386,-0.045984128335024424,0.14717896560201035,-0.008338741803426523,-0.06384888334517515,-0.23865521244302737,0.14035505448176108,0.00011808744159049614,-0.008721019609373071,0.04069064776770202,-0.1203701132811688,0.08269357296627027,-0.045967465058303444,-0.03283069013051617,-0.011162900813510162
diploma in artificial intelligence,0.12985431724016502,0.6287924336487987,-0.08795100011528657,-0.024576913917679594,-0.05790906605382106,-0.06264695689485354,0.1250072942099984,-0.005676791140493976,-0.000488864223316319,0.05443338801639519,-0.005766543511467563,0.13209597646598714,0.033674233738817165,0.41865001821396325,0.2390696603041138,-0.19334825197224517,-0.15141267090825444,0.22291879267926734,-0.0003335638452615532,0.1023604957682104,-0.012369718464360123,0.029024591627725343,-0.014753309036401742,0.012154681160968094,0.016203790665409504,-0.05387673968213383,-0.03271646418540725,0.03123136324542617,-0.020904659956903108,0.037490004117798355,0.04660923633588655,0.029395840456725036,0.04502464006241377,-0.015076852516131611,0.004391852117928071,-0.15105203118404048,-0.09288189376999854,-0.042474801746148705,0.16761442098087723,0.05099516088491402,0.24059773359821668,0.04372190624537494,0.04870649658111664,-0.05858892383090869,0.06687171725754963,0.09458121197914308,-0.12332538054920018,0.043521999424921305,0.0685836855899448,0.059190489310666596
ai certification cost,0.1588621259414151,0.11486448820149403,0.14952450609638324,0.030185724828787244,0.24037340892721734,0.7316438448677881,0.005257368884438101,0.30550962144236476,-0.21324985074419772,-0.039282096918123434,0.09300724644365864,-0.13903949811602082,-0.0644789940271445,-0.03273964443108395,-0.00010610222384719132,0.11459782096928453,-0.045176859078681485,-0.0022482616262522737,0.00238783697533129,0.01731259434156974,-0.00910746953325487,-0.0683950347342876,-0.0011979649493783662,0.014478149669653823,-0.05963029327335505,0.048871075779565655,0.07305511923317878,-0.03666177332591788,0.08215604856181961,0.10117491621655497,-0.10122958586449937,0.03486869889122777,-0.03897392928412152,0.08622377487611063,-0.19572512132431322,0.01625442238174042,0.020113921007285877,-0.09632327196767529,-0.11208394827413634,0.07681071120277856,0.08071791263877834,-0.1197314859769971,-0.005683655238556795,-0.06161296019356084,-0.005715745476061333,0.03344021566097716,-0.08280680288673864,0.01019577064781385,0.02464643925312282,0.03198880012283559
artificial intelligence bootcamp online,0.13857132097428992,0.5642926582410508,-0.04063806070597066,-0.0642982604739195,-0.08421391327066878,-0.1496573977907391,0.06934290420038255,-0.0475754838913386,-0.2119627782751744,-0.06829415011192523,0.0037863210611181293,0.03571607455658322,0.0919067481764366,-0.07772140987273339,-0.02630550645581015,-0.04282739073213365,-0.032935894893169206,0.0629036263072731,0.09183135306966554,0.0004208447575035476,0.02604571365465124,-0.05667635719644018,-0.025831414790472636,-0.03697203904477547,0.06694118084159906,0.044732117750991326,-0.03942852338876164,-0.09249194388551699,0.1778621226954528,0.11194201862954868,0.0999116142685199,-0.04872775711383929,-0.25978185733104003,0.43396493050014845,0.3128313893179948,0.18279588714557524,-0.18271570798125478,-0.16580411895484393,0.005594379851413218,0.07196229570225658,0.002517087543245189,0.022115522777506613,-0.01027887191990332,-0.04105983514793009,0.009567925760337445,-0.053835729908623675,-0.004932032916484508,0.0019763800815897066,0.003413833096889551,-0.033505718728171985
artificial intelligence specialist certification,0.15719440071329815,0.7861185782374893,-0.05859378064550712,-0.012760789979186582,0.03894496464211804,0.3142433100099,0.09626659204204481,0.07929573223875405,-0.08124856563429521,-0.05376100614832629,-0.02395697805673313,0.008908733441074219,-0.10436184886687064,0.07499900179159227,0.009827754052572673,-0.08907486052665976,-0.06265580137229342,-0.12187572829773413,0.012417669938092624,0.019225452072951288,0.07425058085442562,-0.003069278128056307,0.04971328401554696,-0.02109915888725732,0.05756744565456626,0.008955434054138017,-0.10678346522262282,0.037185191486166204,-0.06349235012997628,-0.09860523337458307,0.08760826688372338,-0.12227971234919224,0.03576582637136896,-0.005360336217006585,0.0279893156649104,-0.014158277574499795,-0.006960721335577419,0.043779542124710066,0.018782294882215885,0.12098706580412837,0.05399934619871431,-0.17379364484238313,-0.02399199119846127,0.02709495791558971,0.031062657498018845,0.11364034446195473,0.046448769682396474,0.14522355418272664,0.1450836369711386,-0.1050799066630235
northeastern university artificial intelligence,0.10346959912307938,0.6163770211066346,-0.0988133354798652,-0.01766520349360078,-0.06422296937675395,-0.06361542215646236,0.07341949424285114,-0.047908469469056365,0.020956155744293485,-0.029071635490094044,-0.054336752733313114,0.07408264049509562,-0.0505088274178385,0.06310394406365068,0.008413992481048183,-0.09113789206635274,-0.02679984546503136,-0.05137122894085562,0.03269354875655284,0.010416316224690724,0.07427672072864083,0.005874913082627236,0.028870373265389344,0.017635752996596973,0.04310641578829448,0.007102171435960833,-0.05684860733483938,0.014794022458772565,-0.024678760544332483,0.01823069525952626,0.09286941211551432,-0.032050680559323495,-0.029478034307179244,0.08423406005428646,-0.020871611449467798,-0.012304167003861383,-0.011022193266709114,-0.06677462859753733,0.16541832707670706,0.13815546725575506,0.013555853313811818,-0.11193092098759024,0.044491140536342004,0.18419544122967235,0.08541989988333896,0.4252057256048952,-0.048356752390400326,-0.07637907450659792,-0.36343761274508335,0.3083254519514636
mit ai course,0.488295414358505,-0.07122633612348128,-0.33260426450671815,0.15165377097917598,0.37276673204230865,-0.09435472541942873,-0.4401898606141884,-0.14137905310629945,0.054562348289151553,-0.1451115671200892,0.025498267512276986,-0.08719654725376064,0.051968146542510245,-0.014824141924780829,0.12856458903311968,0.11190892598653529,-0.21154470840606857,-0.0687106337365045,0.06977198689644616,0.08703463139713943,0.05283557676767703,0.02528945556633305,0.0007130667942675388,-0.10665079660118605,-0.05030075084918102,-0.05464561608599376,0.01709888318803457,-0.18627715886315854,-0.07576654827198538,0.06642658062312566,-0.023904894745700463,-0.053537591911384914,-0.10494135247546602,-0.1136947858402414,-0.0216041210002407,-0.05888627608991459,-0.13728027507433346,-0.08643074359067483,0.028790647374275946,0.0647754925837777,-0.0194656072970677,0.054144058503535285,0.019507919351966982,0.02887174597560399,0.007802185580135277,0.04288061376966322,0.012933215986585155,-0.005591663395521483,-0.016227757259618062,0.00868838344058585
mit xpro ai,0.15860289193645952,-0.004660871345335086,-0.12268799252995176,0.1092515122227167,0.32508528810377135,-0.00679473137727761,-0.2127885493579066,-0.19884484228344385,-0.02299737320368835,0.11793613883170447,-0.057227508553650774,-0.0018825995295782595,-0.053763798504567056,-0.048773692202433105,-0.056854174504475906,-0.03682680329056442,-0.022165834942405704,0.2422481081690339,-0.2082010562769995,-0.16698991262234944,-0.2638376023369736,-0.34474563602989944,0.06896367051883674,0.401014927965,0.38290780429905824,0.12365853854541903,-0.1378177547907472,0.05129184081842133,0.11790777656824873,-0.07975554009939588,-0.07099617519936202,-0.1145766796786697,0.12084293862273758,0.041847690894627046,-0.03657570703026528,-0.013658471392200331,-0.038733662489214844,-0.032143118026949684,0.029311364494116074,0.008124269516385044,-0.021339085181839603,-0.027762098437586306,-0.004218821492169904,-0.005498377539083816,0.0005812188729646757,0.01964699981021841,-0.0024000754896297883,0.01047940300911038,0.007957465044780733,0.011658141560236368
coursera generative ai,0.5611847346436347,-0.19888478792525327,0.03091285970380577,-0.12513499806108735,-0.1011919485618781,0.12114422951547178,0.36726812339084713,-0.12936534901327817,-0.02932962144305437,0.08378015865908639,-0.023601993181826347,0.07089239779677027,-0.014464308510017959,0.041748950543676104,-0.02534643009978933,-0.02733863294562845,0.05019805721343358,-0.054977505037272424,0.11970681996516791,-0.033882281868970014,0.03148834993624257,0.0761187123775195,-0.042419287149421454,0.0642360340549373,0.11232140856408879,-0.02338808156090956,-0.02616775409463508,0.05523694116239591,0.057173158184237016,0.06440025241622699,0.07588089702148701,-0.10619867622930443,0.18832964082744846,0.1274985741736703,-0.03884589799183426,-0.004178754988489955,-0.07145888372280462,0.07580958245478804,0.06502378010512203,0.03671785592580484,-0.004952460733943341,0.023903519546210183,0.12614539693463303,0.20644694459080998,-0.01777982040555577,0.4200842428789641,0.20230923814850768,-0.10077119070955405,-0.029356997464222823,-0.05419220101653957
introduction to generative ai,0.32047553417657926,-0.06202263811097969,0.018480926569404754,-0.09397585596987022,-0.08498829105602593,0.0838672777134064,0.28529663150245543,-0.09827986399346321,0.050636393738863396,0.06469668744115797,-0.23053037694113748,0.4948257321456085,-0.01770288255281633,-0.04891233434861651,0.05988863727548875,0.5569006672318104,-0.13942547930969118,-0.04181452811502994,-0.16890373776484488,-0.012669677583155061,-0.09117768767993038,-0.12330857765751753,0.03432456363987565,0.008767355217392934,-0.12847968588202088,-0.010495907021125128,-0.006529252787806552,0.06483904681782951,0.057855261937164684,0.027093045176798395,-0.020834526143294677,-0.009665700066104824,-0.04424278568183301,-0.12378279495238295,0.04387809567270108,0.11518138587260662,-0.11230318546837026,0.02249919233511481,0.010892102742194456,-0.08421458895650952,0.008303615321120164,-0.04479500322865861,-0.0033723105539319653,-0.021460087723683064,-0.0100636476111875,-5.186783174084747e-05,-0.02191236481681042,-0.0007984218239517999,0.03340695381814989,0.02488666979617158
